Plant Code,geometry,Distance,capacity_factor,wind_speed
56904,POINT (-74.0299 44.8917),0.009649778080350523,0.467,7.68
56905,POINT (-101.3917 36.4964),0.0063231691421265866,0.451,8.16
56919,POINT (-97.8853 47.1294),0.010056853235486555,0.463,8.08
56920,POINT (-101.451385 32.100823),0.008624214109120029,0.44,8.04
56921,POINT (-101.2983 31.9361),0.006315369268701041,0.473,8.43
56923,POINT (-93.8311 43.2125),0.010782267525892057,0.462,8.02
56924,POINT (-93.2722 42.1044),0.027585497240393008,0.44,7.81
56925,POINT (-93.800002 43.273731),0.018067439912716837,0.464,8.06
56933,POINT (-119.9375 45.6758),0.00730074441410118,0.366,6.38
56934,POINT (-115.0369 42.8444),0.015166811134841902,0.356,6.98
56935,POINT (-115.0172 42.8744),0.013594851966828738,0.365,6.93
56941,POINT (-88.6836 41.2269),0.010487736457408964,0.406,7.44
56942,POINT (-88.4969 43.6161),0.025293394414348372,0.494,7.84
56945,POINT (-105.9625 34.466667),0.029777016170204458,0.392,7.8
56946,POINT (-99.6353 36.7767),0.023921805638369684,0.438,8.01
56947,POINT (-97.6189 42.6978),0.011521438885824178,0.496,8.62
56952,POINT (-119.9914 45.6533),0.007622425926165145,0.398,6.55
56953,POINT (-78.4269 42.7794),0.009434992315835673,0.455,7.59
56956,POINT (-101.578617 32.929014),0.012152582277040863,0.431,8.04
56959,POINT (-101.3853 32.1217),0.01142507811789588,0.47,8.34
56960,POINT (-104.997778 41.139722),0.010140503784333623,0.382,8.9
56961,POINT (-102.828333 31.995),0.027139549959422225,0.434,8.13
56967,POINT (-119.4222 45.7017),0.06758238087696156,0.357,6.13
56968,POINT (-119.4647 45.655),0.07382123004258258,0.357,6.13
56969,POINT (-119.4181 45.7286),0.06726073746993735,0.357,6.13
56970,POINT (-119.4533 45.6447),0.08726805260231087,0.357,6.13
56971,POINT (-119.4044 45.7122),0.08205555925712611,0.357,6.13
56973,POINT (-119.4767 45.6447),0.0816418532677939,0.357,6.13
56974,POINT (-119.4625 45.6531),0.07627621519844315,0.357,6.13
56975,POINT (-119.4097 45.6967),0.08104411271029513,0.357,6.13
56972,POINT (-119.4869 45.6542),0.0704900475953821,0.34,5.96
56979,POINT (-101.1167 31.9925),0.011271252015638755,0.478,8.46
56980,POINT (-78.8153 40.0311),0.011455313003141373,0.528,9.36
56981,POINT (-100.6728 32.5886),0.05443959449701376,0.481,8.47
56983,POINT (-97.4586 27.9386),0.03669192578756225,0.446,7.36
56984,POINT (-100.5797 32.4969),0.014699411586856106,0.477,8.42
56985,POINT (-98.168876 38.892653),0.010663388298290163,0.47,8.34
56989,POINT (-67.9944 45.4822),0.11285879075198661,0.44,7.25
56990,POINT (-68.3802 45.34598),0.05164244468458269,0.43,7.17
56991,POINT (-67.971 45.61498),0.01141929441779183,0.438,7.2
56994,POINT (-92.705 43.7189),0.010656162770903733,0.467,8.05
57002,POINT (-68.147222 46.058056),0.1538157321017598,0.459,7.47
57031,POINT (-97.8975 47.3272),0.01386302622085709,0.486,8.32
57032,POINT (-97.8961 47.1244),0.007851638555095204,0.471,8.17
57387,POINT (-97.8956 47.1242),0.008378247310737259,0.471,8.17
57038,POINT (-101.554722 46.98),0.006467037034061838,0.447,8.01
57800,POINT (-101.554722 46.98),0.006467037034061838,0.447,8.01
57801,POINT (-101.554722 46.98),0.006467037034061838,0.447,8.01
58872,POINT (-101.554722 46.98),0.006467037034061838,0.447,8.01
57039,POINT (-105.9906 41.7244),0.008844108604034766,0.451,8.85
57040,POINT (-106.011124 41.675052),0.007942559851835312,0.462,8.97
57044,POINT (-76.8553 41.7619),0.012497297067764018,0.564,9.67
57045,POINT (-99.133889 44.477778),0.01279818932505659,0.448,8.67
57047,POINT (-95.7131 43.7036),0.010827864470889771,0.479,8.3
57048,POINT (-99.0592 46.1075),0.12182553518865243,0.463,8.15
57049,POINT (-112.1097 48.51),0.006597109442778841,0.392,8.53
57050,POINT (-112.1847 48.5333),0.013989661504116319,0.378,8.2
57078,POINT (-78.8617 42.8072),0.004699811485585031,0.391,7.1
57079,POINT (-112.935 38.53569),0.011216726082060821,0.348,6.72
57080,POINT (-72.1013 44.67598),0.017519251839057594,0.499,8.1
57083,POINT (-68.2425 44.723056),0.05598969481075116,0.47,7.54
57087,POINT (-157.975 21.68097),38.094049518216174,0.543,9.96
57529,POINT (-158.040833 21.610278),38.18604637209373,0.543,9.96
58837,POINT (-157.97 21.666944),38.09654566637918,0.543,9.96
57090,POINT (-105.999 43.01455),0.009686921595628617,0.473,8.89
57091,POINT (-105.024 41.12968),0.011072669280710592,0.402,9.29
57093,POINT (-106.221442 42.884703),0.002555902971551862,0.407,8.1
57094,POINT (-88.49 40.9969),0.0076828589730697965,0.402,7.32
57095,POINT (-97.557372 27.122529),0.010476214965336619,0.399,7.54
57096,POINT (-120.48 45.51),0.02014934604397967,0.439,7.99
57097,POINT (-99.9513 48.4968),0.032932052729827466,0.392,7.34
57098,POINT (-110.2842 34.6596),0.023431433609571284,0.293,6.67
57106,POINT (-103.74 35.17),0.0034487999362055304,0.367,7.24
57107,POINT (-112.931 38.58523),0.0027264953695240565,0.35,6.64
57108,POINT (-98.4525 34.8217),0.025060767147074038,0.499,8.58
57109,POINT (-86.935 40.6275),0.05313989067545685,0.426,7.12
57110,POINT (-88.6233 41.1508),0.005310325884536647,0.395,7.35
57111,POINT (-95.3233 43.3456),0.0034137089799798925,0.456,7.97
57112,POINT (-87.0242 40.6431),0.04160071144824283,0.433,7.25
57115,POINT (-87.0194 40.5986),0.0047342785089169205,0.433,7.25
57113,POINT (-88.53 41.1406),0.0077063506927784456,0.372,7.1
57116,POINT (-90.265277 42.673333),0.0015393261512703354,0.465,7.55
57118,POINT (-99.3444 37.5499),0.009150222073801865,0.52,8.55
57120,POINT (-100.7011 47.1333),0.009333866294301591,0.476,8.3
57121,POINT (-97.931692 47.292437),0.022645705663548867,0.471,8.15
57124,POINT (-115.010833 42.825278),0.012131869971277255,0.348,6.93
57125,POINT (-115.048889 42.811944),0.038287935136279906,0.348,6.93
57130,POINT (-69.35 44.4967),0.06017657053205891,0.423,7.14
57131,POINT (-85.2983 44.19),0.008293218012329106,0.485,7.86
57135,POINT (-89.456111 41.599167),0.0115114497783757,0.415,7.57
57136,POINT (-115.0164 42.8925),0.0070826106062684795,0.352,6.73
57139,POINT (-78.6908 40.3042),0.009547176545969628,0.512,8.86
57151,POINT (-80.4925 38.0878),0.009502217109706175,0.524,9.3
57153,POINT (-100.67882 31.085435),0.030440037844916043,0.504,8.72
57156,POINT (-98.328415 33.052226),0.014992587101638232,0.482,7.79
57159,POINT (-120.8339 45.7269),0.006568971989590073,0.404,7.41
57171,POINT (-103.767222 46.245556),0.011608535523483109,0.408,7.73
57174,POINT (-102.743055 40.756944),0.0113893705269404,0.419,7.95
57176,POINT (-75.164903 38.782931),0.010304590481914705,0.464,7.36
57177,POINT (-87.0328 40.6778),0.035035239231376504,0.43,7.21
57182,POINT (-76.455555 39.959167),0.01051552400025559,0.319,5.96
57188,POINT (-120.1819 46.9547),0.010120084683436661,0.44,8.21
57189,POINT (-94.518056 39.981389),0.010133026102802319,0.43,7.7
57192,POINT (-114.492222 39.104167),0.005849663238169283,0.338,6.95
57194,POINT (-97.9056 45.215),0.01288944083347817,0.481,8.43
57195,POINT (-117.821666 46.524167),0.011302423501180527,0.407,6.98
57198,POINT (-93.450429 43.724596),0.011436945046651418,0.457,7.97
57199,POINT (-89.148056 43.563889),0.004612160122976721,0.444,7.29
57201,POINT (-121.79661 38.163581),0.010402858261070971,0.487,7.7
57210,POINT (-103.783889 40.9475),0.046012178659563585,0.414,8.24
57211,POINT (-111.836381 43.467057),0.008272685779110006,0.397,7.77
57212,POINT (-97.2967 27.9958),0.08752491673802931,0.369,7.26
61776,POINT (-97.300202 27.954976),0.06389645907246572,0.369,7.26
57214,POINT (-92.4711 42.7317),0.019950464104867657,0.464,7.2
57239,POINT (-79.467222 39.254444),0.0019762401169928475,0.468,7.82
57240,POINT (-79.434444 39.287222),0.0018446509154864674,0.486,7.98
57244,POINT (-102.3533 39.3383),0.025237065598047177,0.415,7.9
57248,POINT (-94.5892 43.6825),0.010217921559694572,0.453,7.91
57251,POINT (-94.1475 43.3839),0.004710524917667414,0.442,7.78
57252,POINT (-94.980278 43.445),0.009543555836277376,0.458,8.02
57253,POINT (-70.5942 41.6647),0.0485419054632169,0.465,7.79
57257,POINT (-94.815655 43.385347),0.011093534152825664,0.455,7.54
57258,POINT (-103.0667 34.36),0.07542829750830495,0.404,7.83
57260,POINT (-98.905278 27.576111),0.006283538175258014,0.483,8.31
57261,POINT (-98.968333 35.855556),0.009916859633981114,0.518,8.85
57262,POINT (-98.023889 41.880278),0.01240591991752046,0.497,8.57
57263,POINT (-101.540238 35.964272),0.018079532764985168,0.467,8.36
57264,POINT (-101.541363 35.924858),0.02584846068917889,0.467,8.36
57268,POINT (-78.476921 40.522846),0.014785718514837672,0.512,9.37
57274,POINT (-95.8844 45.8033),0.018918129532273977,0.431,7.67
57278,POINT (-97.58 42.698333),0.0031283593144035104,0.489,8.54
57282,POINT (-118.353422 35.033725),0.009238140505531513,0.471,9.3
57283,POINT (-95.9289 40.0011),0.010654310864616129,0.481,8.1
57284,POINT (-88.997222 40.888611),0.009969352486495397,0.477,7.48
57285,POINT (-78.28735 40.729207),0.0056917811799134565,0.5,9.28
57286,POINT (-99.480144 36.333803),0.004107197706471592,0.51,8.86
57287,POINT (-74.878888 43.112222),0.01126929354484274,0.383,7.27
57290,POINT (-102.8969 40.9881),0.012775140899416346,0.405,7.91
57291,POINT (-118.295278 35.023889),0.00019722322378407694,0.479,9.61
57292,POINT (-118.295278 35.023889),0.00019722322378407694,0.479,9.61
57833,POINT (-118.293188 35.030855),0.0074694324416280326,0.479,9.61
57293,POINT (-118.242222 35.008611),0.008508411896473623,0.435,9.11
57294,POINT (-118.242222 35.008611),0.008508411896473623,0.435,9.11
57962,POINT (-118.241389 35.008333),0.009161451085941155,0.435,9.11
57296,POINT (-93.156387 44.461908),0.021237998799329832,0.472,7.27
57299,POINT (-106.160278 42.043611),0.0071210730932958375,0.497,9.36
57300,POINT (-79.29 39.4047),0.011557026001525838,0.471,8.57
59147,POINT (-79.291143 39.404564),0.012305380327318729,0.471,8.57
57302,POINT (-116.5825 33.9053),0.012465707280371016,0.511,10.41
57303,POINT (-100.7444 32.4375),0.04271977876815433,0.435,7.93
57315,POINT (-103.67814 39.421787),0.006571639445378303,0.404,7.99
57319,POINT (-120.3039 45.9192),0.0055864254224020525,0.354,7.16
57320,POINT (-120.2355 45.9215),0.0076954743193621295,0.389,7.46
57325,POINT (-88.8867 41.7678),0.010936000731538768,0.473,7.48
57326,POINT (-101.9005 35.9454),0.09205933111314833,0.428,8.05
57327,POINT (-105.7872 42.9258),0.02435593120781427,0.448,8.52
57332,POINT (-98.722222 36.035),0.008326454767785518,0.537,9.17
57333,POINT (-120.2598 45.651),0.006553116052684924,0.406,7.42
57342,POINT (-89.046666 40.590833),0.008687641106771334,0.41,7.53
57346,POINT (-99.8983 35.4642),0.056410788471715934,0.423,7.88
57347,POINT (-100.7086 47.1133),0.01606127329945689,0.459,8.12
57351,POINT (-96.4269 43.9811),0.022890143315406578,0.426,7.7
57354,POINT (-68.865833 44.094167),0.0025858315877114,0.453,8.07
57357,POINT (-107.3828 35.2689),0.015000074033157895,0.327,8.03
57358,POINT (-99.490833 36.276111),0.01177118252342267,0.504,8.78
57374,POINT (-95.156666 43.675),0.006876850005629742,0.472,8.04
57375,POINT (-94.735555 44.916944),0.041306010434317676,0.442,7.26
57379,POINT (-110.1734 34.6062),0.13010946124321024,0.285,6.52
57380,POINT (-73.0236 42.7297),0.008465468327269944,0.459,8.39
57385,POINT (-96.406389 44.245556),0.008663679645509997,0.463,8.08
57386,POINT (-96.065277 44.018889),0.004056323705029963,0.492,8.47
57396,POINT (-94.752222 45.071667),0.005548576754456909,0.479,7.65
57414,POINT (-70.6089 41.6083),0.006149128068266494,0.454,7.93
57415,POINT (-102.505808 30.772575),0.02426382760407101,0.49,9.46
57417,POINT (-91.370833 42.583889),0.012023762888551259,0.471,7.6
57421,POINT (-84.4975 43.433889),0.019339311259714085,0.434,7.2
57424,POINT (-96.6267 44.5281),0.014258785362008706,0.509,8.7
57427,POINT (-115.439731 43.037147),0.03706657148967768,0.325,6.7
57429,POINT (-115.412886 43.04835),0.03977175077865878,0.325,6.7
57431,POINT (-115.400469 43.028056),0.017502792720019367,0.322,6.68
57432,POINT (-93.140555 43.920556),0.0028475977595106687,0.442,7.8
57434,POINT (-96.021744 43.902753),0.008814774529159564,0.452,8.03
57447,POINT (-79.8866 39.0072),0.019183313790903694,0.374,6.86
57449,POINT (-84.561824 40.931515),0.0281318814870238,0.425,7.14
57570,POINT (-84.570277 40.905833),0.004939317058056791,0.425,7.14
57463,POINT (-90.120833 41.215278),0.015431480875148578,0.409,7.46
57468,POINT (-93.8836 43.3192),0.047427984534453106,0.465,8.06
57469,POINT (-93.373625 42.224436),0.049218650712914,0.448,7.9
57474,POINT (-101.39 33.661111),0.00440058382490769,0.456,8.27
57484,POINT (-118.4612 34.9349),0.01318555971508926,0.384,7.74
57493,POINT (-87.570833 40.694444),0.009452344947160846,0.388,7.17
57500,POINT (-92.933333 41.883333),0.008142694455768144,0.44,7.79
57501,POINT (-94.7744 41.1973),0.004076351922985883,0.447,7.88
57514,POINT (-116.044722 32.752778),0.006680950306660106,0.424,8.63
57516,POINT (-101.393611 36.543889),0.01778235262838946,0.427,7.93
57517,POINT (-101.605278 36.498514),0.03348505417347052,0.439,8.03
58998,POINT (-101.565556 36.541389),0.06186886780926369,0.439,8.03
57520,POINT (-98.711944 33.383611),0.010410567947996377,0.454,7.99
57526,POINT (-120.083466 45.731611),0.008799540044802032,0.391,7.13
57530,POINT (-117.364444 47.155833),0.010722389146085781,0.372,7.12
57531,POINT (-69.761944 45.103333),0.1278099319653982,0.438,7.51
57547,POINT (-91.924722 44.1125),0.01862161937104926,0.464,7.57
57549,POINT (-120.079987 45.706262),0.012577517879138977,0.364,6.84
57550,POINT (-120.008249 45.58555),0.009373411812141862,0.378,6.51
57553,POINT (-87.9278 44.3481),0.00949065925001978,0.485,7.76
57566,POINT (-118.369444 35.155278),0.005415036934309012,0.35,6.71
57568,POINT (-70.627777 44.633611),0.011293424015775213,0.391,6.91
57578,POINT (-120.616906 45.613061),0.008996396667550562,0.447,8.11
57590,POINT (-97.975556 35.280278),0.01080880104359357,0.472,8.18
57593,POINT (-99.568056 41.454722),0.04929205219911052,0.437,7.97
57594,POINT (-121.3564 37.6167),0.0032212100211026677,0.233,4.84
57595,POINT (-79.03 39.445),0.038735724764100074,0.498,9.15
57609,POINT (-95.439722 42.159722),0.008305107464687926,0.476,8.23
57613,POINT (-81.525555 41.584444),0.002642169752305362,0.424,6.93
57614,POINT (-95.814166 38.256944),0.25332035826991767,0.485,8.41
57616,POINT (-98.5599 34.910361),0.003530916170058188,0.512,8.8
57617,POINT (-98.411111 26.465556),0.15577000553700507,0.438,7.3
57620,POINT (-84.779166 41.025278),0.0038201760430661602,0.424,7.15
57621,POINT (-118.218333 35.0775),0.0035559253366669497,0.499,10.31
57623,POINT (-88.701054 40.701241),0.00914862262856995,0.396,7.36
57626,POINT (-121.521666 37.714167),0.0322226740355247,0.382,6.62
57628,POINT (-87.021111 40.716111),0.05957372874849856,0.426,7.17
57631,POINT (-94.4447 41.3931),0.009518546370119757,0.44,7.82
58459,POINT (-94.445833 41.39),0.011097924310434215,0.44,7.82
57632,POINT (-94.4406 41.2258),0.010795237885297711,0.448,7.93
58456,POINT (-94.434722 41.226944),0.0057260399055528224,0.448,7.93
61077,POINT (-94.417197 41.202447),0.03262550145208652,0.448,7.93
57635,POINT (-120.783568 45.744171),0.009143063217545263,0.416,7.67
57637,POINT (-84.8172 40.1908),0.014983443429335445,0.426,7.38
57638,POINT (-84.8219 40.2097),0.010341063484963478,0.409,7.47
57639,POINT (-99.7754 37.81828),0.0018588103722527072,0.478,8.32
57643,POINT (-104.62 38.1728),0.050869086879950495,0.23,5.4
57644,POINT (-96.321567 43.828217),0.0010650075117075988,0.462,8.1
57648,POINT (-76.968333 42.886944),0.0032008787855834623,0.399,6.71
57649,POINT (-94.8799 43.6848),0.007884018328235577,0.467,8.1
57663,POINT (-100.372 37.90133),0.007936694589058893,0.468,8.3
57675,POINT (-88.021517 40.46405),0.006618600003025335,0.399,7.41
57678,POINT (-98.299444 38.841667),0.007377077808996362,0.47,8.2
57700,POINT (-121.718055 37.790833),0.014294030397343777,0.415,7.44
57701,POINT (-121.821944 38.116667),0.006087749173541782,0.484,7.61
57721,POINT (-73.275 42.586667),0.038950685180102106,0.5,7.93
62570,POINT (-73.292632 42.543748),0.008164089477710317,0.5,7.93
57725,POINT (-121.855342 38.137488),0.009396078171237601,0.444,7.19
57732,POINT (-95.877033 45.5897),0.008950497248757473,0.437,7.62
57823,POINT (-95.876944 45.589722),0.008961743803524623,0.437,7.62
57741,POINT (-102.28 35.75),0.008697434621774882,0.453,8.34
57744,POINT (-77.0296 41.5323),0.01178944430412082,0.417,7.25
57748,POINT (-110.337777 46.411944),0.009745169931815189,0.475,8.87
57749,POINT (-115.393333 42.982222),0.014195687408504024,0.314,6.58
57751,POINT (-97.5857 26.33072),0.005379325329445771,0.403,7.54
57752,POINT (-97.6668 26.34892),0.00306080463277202,0.391,7.44
57755,POINT (-97.961194 41.864583),0.007601794130340376,0.489,8.46
57756,POINT (-124.065412 46.793581),0.004254455781873407,0.364,7.21
57757,POINT (-118.4325 34.891389),0.019655465397696453,0.343,6.43
57760,POINT (-112.757778 42.703333),0.03486520721292681,0.446,7.72
57761,POINT (-112.748611 42.738889),0.0518442291870525,0.395,7.29
57762,POINT (-100.280277 37.873889),0.009508579757252144,0.508,8.33
57766,POINT (-112.901944 42.674722),0.01264004102050092,0.346,6.7
57767,POINT (-90.699166 39.973333),0.01137148649033958,0.437,7.18
57769,POINT (-76.049167 41.420556),0.015386280967152537,0.428,7.3
57775,POINT (-114.0675 35.145833),0.015019579554693224,0.379,7.45
57787,POINT (-98.261077 37.366509),0.0016392354925321572,0.478,8.32
57791,POINT (-122.092778 38.232222),0.007533836273767721,0.348,6.04
59331,POINT (-122.0925 38.233611),0.006117296788608929,0.348,6.04
57792,POINT (-117.529444 34.084722),0.008299390339057428,0.109,3.55
57802,POINT (-97.691111 26.475278),0.001537640074921629,0.4,7.5
57803,POINT (-117.271944 44.396944),0.03089080479689913,0.353,6.49
59490,POINT (-117.273889 44.425),0.0342858863382656,0.353,6.49
59491,POINT (-117.343889 44.366944),0.056793383294183014,0.353,6.49
59492,POINT (-117.323056 44.353056),0.05616758436143682,0.353,6.49
59493,POINT (-117.255 44.418056),0.04853878132999501,0.353,6.49
59494,POINT (-117.273056 44.381944),0.03683370778241914,0.353,6.49
57813,POINT (-91.877777 43.991667),0.008453461598648786,0.467,7.55
57830,POINT (-94.237778 42.006111),0.027079965897322263,0.475,7.61
57832,POINT (-92.062222 42.948889),0.019497844727051628,0.473,7.66
57834,POINT (-118.211835 35.043411),0.0026064122851059326,0.456,9.64
57835,POINT (-118.234811 35.026683),0.011569981244580493,0.429,9.05
57837,POINT (-118.223333 35.026759),0.005741735800256013,0.429,9.05
57844,POINT (-93.336453 42.606737),0.003857245260547178,0.455,7.97
57851,POINT (-82.783611 43.850833),0.006658678923031702,0.485,7.77
58891,POINT (-82.7825 43.850833),0.0071915490681773555,0.485,7.77
57853,POINT (-83.241388 43.871944),0.01167910857043614,0.399,7.39
57855,POINT (-70.841944 42.716389),0.00582820332520835,0.404,7.25
59023,POINT (-70.846389 42.717222),0.010305636710074046,0.404,7.25
57858,POINT (-96.42 37.46),0.011138509235970578,0.475,8.31
57862,POINT (-85.843056 40.349444),0.00954500675746163,0.438,7.3
57866,POINT (-102.21 35.243611),0.004858288690484448,0.433,8.87
57973,POINT (-102.203056 35.2375),0.013861969989869353,0.433,8.87
57867,POINT (-77.538333 42.315278),0.0019534341555370424,0.482,7.8
57873,POINT (-94.685004 41.554651),0.011896455690662026,0.471,8.18
57874,POINT (-92.776111 42.159444),0.0022182977708127996,0.439,7.79
57875,POINT (-94.575056 41.454241),0.0025362974983235906,0.466,8.15
57880,POINT (-93.048056 44.728333),0.02904161629455165,0.433,7.18
57887,POINT (-103.285278 32.952778),0.002187838430959101,0.396,7.78
57888,POINT (-83.1669 43.8556),0.01028512853590941,0.396,7.35
57889,POINT (-101.495936 36.548958),0.04576303927843964,0.495,8.32
57890,POINT (-111.726389 43.386389),0.017933768427186407,0.391,7.21
57913,POINT (-116.289722 32.663889),0.04011986671214204,0.411,8.06
57927,POINT (-97.59818 27.184652),0.07067429725154475,0.4,7.54
57947,POINT (-107.50929 32.55434),0.03115811459314788,0.316,6.46
57956,POINT (-98.071389 35.325278),0.04233054051154642,0.491,8.42
57963,POINT (-109.482778 46.275278),0.015232996192480327,0.301,6.5
57965,POINT (-109.482778 46.275278),0.015232996192480327,0.301,6.5
57964,POINT (-89.059722 41.666944),0.003667642976087914,0.417,7.58
57968,POINT (-90.805 43.733889),0.008337086601442766,0.481,7.75
57974,POINT (-98.581944 33.493056),0.011559885553068484,0.446,7.89
57975,POINT (-99.838056 37.851111),0.010453401360332503,0.485,8.26
57976,POINT (-94.658056 42.568056),0.010902626197392167,0.46,8.01
57979,POINT (-72.425278 44.748333),0.011301006371110388,0.468,7.73
57980,POINT (-104.491944 37.801111),0.027452345072868756,0.355,7.54
57981,POINT (-98.365069 33.205801),0.0059703835722748665,0.55,8.36
57983,POINT (-101.647778 32.926389),0.039063305569291634,0.43,8.02
57984,POINT (-86.334722 43.871944),0.027244473880037066,0.405,7.47
57987,POINT (-98.024722 35.629722),0.06444361333755634,0.49,8.46
57991,POINT (-78.680633 40.319561),0.004412040910959548,0.485,8.52
57995,POINT (-112.103333 48.820278),0.008937092648050027,0.411,8.73
57998,POINT (-78.874722 39.760556),0.010911009714957084,0.5,9.04
57999,POINT (-78.696078 40.63067),0.009451802473604196,0.469,8.28
58000,POINT (-100.209167 29.234722),0.0367785971728025,0.445,7.39
58004,POINT (-71.2925 44.704444),0.014763565050484297,0.389,6.96
58008,POINT (-87.878333 40.211667),0.014004324510669583,0.454,7.32
58018,POINT (-99.446389 37.518889),0.01962196045251471,0.463,8.65
58019,POINT (-115.036667 42.88),0.005890194648732681,0.36,6.93
58020,POINT (-84.499722 43.256944),0.046199562000089484,0.44,7.24
58908,POINT (-84.499722 43.256944),0.046199562000089484,0.44,7.24
62290,POINT (-84.499838 43.262611),0.040726867421884055,0.44,7.24
58021,POINT (-99.005278 27.488056),0.008299106277192362,0.454,8.0
58025,POINT (-71.984194 42.588583),0.006376991296847413,0.489,7.64
58026,POINT (-70.559814 44.415587),0.005253528052651735,0.518,8.85
58035,POINT (-71.521111 41.114722),0.02257656643514079,0.454,9.04
58038,POINT (-92.759444 43.385833),0.004270529826619018,0.412,7.49
58041,POINT (-97.673611 36.574722),0.03462496605052903,0.462,8.1
58044,POINT (-91.234167 41.850833),0.011737235662624378,0.412,7.5
58045,POINT (-95.802778 43.713611),0.005130483505476566,0.456,8.03
58048,POINT (-100.524167 32.969722),0.020939974331412398,0.39,7.45
58065,POINT (-71.070833 42.391389),0.015041453453697853,0.4,6.58
58071,POINT (-93.221389 43.384722),0.00112360001780102,0.41,7.47
58078,POINT (-99.003056 35.135556),0.010447774164861284,0.475,8.3
58080,POINT (-97.428406 33.733006),0.013369291267674572,0.477,8.37
58088,POINT (-78.415843 42.767614),0.00688760117892859,0.463,7.66
58089,POINT (-93.283333 43.297222),0.008800952959758761,0.441,7.78
58098,POINT (-105.461667 34.651111),0.006078156052619999,0.389,7.95
58099,POINT (-120.0904 45.5857),0.008597465905722634,0.372,6.43
58101,POINT (-117.307222 34.561944),0.015208444825156873,0.266,5.23
58102,POINT (-117.1125 34.623056),0.00744945937636602,0.344,6.44
58103,POINT (-86.533889 45.795556),0.027997343088230108,0.418,7.46
58104,POINT (-121.818056 38.42),0.009050461258960021,0.329,5.9
58105,POINT (-122.193889 40.111111),0.00836603998317589,0.281,5.6
58106,POINT (-111.803921 43.524429),0.014889123345584693,0.404,7.64
58111,POINT (-90.174167 41.2325),0.06980752501700566,0.415,7.52
58112,POINT (-121.9325 38.692778),0.004608674972260959,0.231,5.04
58113,POINT (-116.815 33.917222),0.004998008503395546,0.461,8.21
58114,POINT (-116.749167 33.914167),0.001584960567339555,0.622,9.69
58121,POINT (-83.161389 43.8825),0.010479522555915218,0.397,7.37
58126,POINT (-103.573236 39.380975),0.028735771783614413,0.386,7.79
58127,POINT (-103.581111 39.341389),0.01179543479486485,0.385,7.78
58137,POINT (-100.278666 37.614473),0.017827813242229686,0.495,8.35
58141,POINT (-71.8189 43.7681),0.008050831013006661,0.49,7.98
58154,POINT (-118.186389 35.347778),0.01179256583615387,0.433,7.69
58155,POINT (-112.271111 35.415556),0.008128200108266096,0.294,6.75
58162,POINT (-101.6875 33.033056),0.009734961992735132,0.41,7.8
58203,POINT (-98.182731 35.372359),0.015025265555063465,0.505,8.62
58209,POINT (-97.4175 36.846667),0.002184803194798838,0.446,7.88
58218,POINT (-110.639167 47.333333),0.009780037832231726,0.492,8.8
62939,POINT (-110.614592 47.329911),0.019481577477197257,0.492,8.8
58220,POINT (-84.5875 41.016111),0.009676261778190767,0.419,7.08
58238,POINT (-73.07 44.661667),0.007600027894687421,0.406,7.06
58242,POINT (-101.253056 35.4275),0.022803830643115502,0.51,8.83
58321,POINT (-98.466667 31.383333),0.2607821401419161,0.491,8.46
58322,POINT (-98.076667 41.951667),0.06432390430470264,0.454,8.07
58324,POINT (-118.591389 45.899167),0.029931695458160584,0.398,7.44
58351,POINT (-83.65 43.525278),0.01164957909111467,0.428,7.14
58363,POINT (-101.578572 35.386038),0.029506598668768678,0.499,8.73
58372,POINT (-99.364722 34.29),0.012204354141045223,0.416,7.63
58394,POINT (-118.2 35.06),0.008917793449054657,0.493,9.34
58404,POINT (-101.5325 35.322778),0.022241712209265737,0.485,8.57
58407,POINT (-91.810833 43.326944),0.025198538628259874,0.36,6.44
58414,POINT (-91.394444 40.955),0.007233134935825285,0.414,7.49
58416,POINT (-85.013333 40.066667),0.013389996639280456,0.414,7.65
58424,POINT (-97.440278 27.832222),0.003357363846830303,0.418,7.02
58441,POINT (-120.753056 47.139167),0.011583401270789745,0.451,7.45
58444,POINT (-94.269167 42.098889),0.06252507837659442,0.475,7.6
58457,POINT (-94.57 41.338889),0.009530370034797533,0.439,7.79
58458,POINT (-94.485 41.29),0.0057461908252366975,0.448,7.92
58460,POINT (-94.485 41.29),0.0057461908252366975,0.448,7.92
58461,POINT (-94.876389 41.391944),0.0067348723076274975,0.423,7.64
58464,POINT (-103.325 34.746944),0.005565711544796656,0.413,8.65
58465,POINT (-103.305 34.728056),0.0009158951905052672,0.459,8.46
58474,POINT (-101.076111 37.620833),0.007983416436578865,0.456,8.17
58548,POINT (-104.832222 37.772222),0.010608743657946323,0.323,6.57
58571,POINT (-118.026944 46.421111),0.04574404555786264,0.39,6.57
58580,POINT (-83.297778 43.757778),0.006360255498022195,0.385,7.22
58719,POINT (-83.297778 43.757778),0.006360255498022195,0.385,7.22
58587,POINT (-83.566944 43.526944),0.007506302018972112,0.436,7.23
58594,POINT (-96.952222 40.048889),0.24889468922015015,0.489,8.48
58596,POINT (-101.310833 35.238333),0.09342572746839947,0.477,8.51
58608,POINT (-70.381111 44.593333),0.09419081935093215,0.438,7.98
58614,POINT (-97.640077 27.580489),0.0207399661764385,0.415,7.12
58620,POINT (-70.303056 44.514722),0.09918377156066868,0.362,6.61
58630,POINT (-83.893333 40.449444),0.006540961702994476,0.383,7.01
